well_id,depth_m,gamma_ray_api,resistivity_ohmm,density_gcc,neutron_porosity_vv,sonic_usft,caliper_in,hydrocarbon_probability,lithology
mywell,2525.4192,45.6929,15.4271,2.3109,0.186072,88.125,8.5,0.1292,Silty Sand
mywell,2525.5716,43.2351,15.4349,2.309,0.184016,86.389,8.5,0.1369,Sandstone
mywell,2525.724,41.8847,15.438,2.311,0.215744,86.871,8.5,0.1724,Sandstone
mywell,2525.8764,40.1191,15.2545,2.2773,0.23088,86.875,8.5,0.1666,Sandstone
mywell,2526.0288,41.3698,15.2847,2.3395,0.222072,86.627,8.5,0.1724,Sandstone
mywell,2526.1812,43.2331,15.4427,2.2596,0.237872,87.493,8.5,0.1523,Sandstone
mywell,2526.3336,41.3563,15.4162,2.2927,0.253872,87.996,8.5,0.1654,Sandstone
mywell,2526.486,42.3518,15.289,2.3049,0.220272,91.596,8.5,0.1923,Sandstone
mywell,2526.6384,46.6514,15.0162,2.2534,0.240832,94.725,8.5,0.1345,Silty Sand
mywell,2526.7908,49.0509,14.646,2.3214,0.239016,96.734,8.5,0.1361,Silty Sand
mywell,2526.9432,50.5878,14.768,2.2694,0.32332,98.858,8.5,0.145,Silty Sand
mywell,2527.0956,43.2354,15.5814,2.1519,0.285312,98.007,8.5,0.1696,Sandstone
mywell,2527.248,38.9243,16.7119,2.1689,0.279048,94.156,8.5,0.1955,Sandstone
mywell,2527.4004,32.561,17.5483,2.1809,0.268088,93.629,8.5,0.2043,Sandstone
mywell,2527.5528,35.5277,17.8953,2.1889,0.220384,92.757,8.5,0.2109,Sandstone
mywell,2527.7052,34.1969,17.9466,2.2495,0.241824,91.634,8.5,0.1946,Sandstone
mywell,2527.8576,39.149,17.7149,2.2401,0.263824,91.005,8.5,0.1829,Sandstone
mywell,2528.01,38.9856,15.9324,2.2003,0.216384,88.768,8.5,0.1824,Sandstone
mywell,2528.1624,37.869,13.3983,2.1851,0.216992,87.758,8.5,0.1965,Sandstone
mywell,2528.3148,35.509,11.4734,2.2495,0.210056,87.006,8.5,0.1748,Sandstone
mywell,2528.4672,37.0226,9.7597,2.3254,0.213968,87.372,8.5,0.1913,Sandstone
mywell,2528.6196,40.1866,8.1588,2.2992,0.178288,88.367,8.5,0.1464,Sandstone
mywell,2528.772,40.1713,6.9933,2.2811,0.166096,87.135,8.5,0.1286,Sandstone
mywell,2528.9244,39.3893,6.0783,2.3028,0.186832,87.497,8.5,0.1345,Sandstone
mywell,2529.0768,41.1765,5.3419,2.3179,0.208824,88.244,8.5,0.1395,Sandstone
mywell,2529.2292,37.1823,4.6347,2.2892,0.206024,88.87,8.5,0.1779,Sandstone
mywell,2529.3816,36.5171,4.138,2.2811,0.194096,89.123,8.5,0.1471,Sandstone
mywell,2529.534,34.0042,3.6013,2.277,0.226736,90.985,8.5,0.2037,Sandstone
mywell,2529.6864,36.6743,3.2181,2.2522,0.196248,90.752,8.5,0.1767,Sandstone
mywell,2529.8388,33.7349,2.9333,2.2203,0.241632,92.61,8.5,0.1875,Sandstone
mywell,2529.9912,30.605,2.7266,2.1952,0.23208,92.873,8.5,0.2255,Sandstone
mywell,2530.1436,30.4689,2.5822,2.2297,0.219104,93.123,8.5,0.2359,Sandstone
mywell,2530.296,34.8001,2.46,2.1933,0.232888,93.621,8.5,0.1975,Sandstone
mywell,2530.4484,37.314,2.2834,2.1791,0.233992,92.385,8.5,0.2,Sandstone
mywell,2530.6008,32.2698,2.2324,2.2098,0.259792,91.755,8.5,0.2093,Sandstone
mywell,2530.7532,24.0688,2.2141,2.2239,0.221312,91.998,8.5,0.2467,Sandstone
mywell,2530.9056,23.9455,2.2071,2.23,0.24084,91.38,8.5,0.2308,Sandstone
mywell,2531.058,26.429,2.209,2.226,0.219176,91.375,8.5,0.2509,Sandstone
mywell,2531.2104,32.1877,2.2388,2.23,0.232888,91.375,8.5,0.2326,Sandstone
mywell,2531.3628,35.5522,2.2559,2.1873,0.234984,91.871,8.5,0.1975,Sandstone
mywell,2531.5152,37.5243,2.3026,2.2297,0.238968,92.743,8.5,0.1938,Sandstone
mywell,2531.6676,42.506,2.3298,2.2181,0.20924,93.742,8.5,0.1772,Sandstone
mywell,2531.82,52.2884,2.324,2.2061,0.24868,96.23,8.5,0.124,Silty Sand
mywell,2531.9724,63.0241,2.2565,2.2139,0.2986,98.11,8.5,0.0836,Silty Sand
mywell,2532.1248,66.3102,2.2223,2.214,0.369432,97.009,8.5,0.0743,Silty Sand
mywell,2532.2772,52.1871,2.1297,2.2041,0.296592,95.512,8.5,0.1512,Silty Sand
mywell,2532.4296,38.8516,2.0377,2.1534,0.195808,94.632,8.5,0.1627,Sandstone
mywell,2532.582,28.5294,1.9388,2.1451,0.227736,94.129,8.5,0.2387,Sandstone
mywell,2532.7344,29.0501,1.8457,2.2254,0.238912,94.001,8.5,0.2312,Sandstone
mywell,2532.8868,28.5104,1.7498,2.1962,0.222136,94.62,8.5,0.2518,Sandstone
mywell,2533.0392,29.2093,1.6875,2.202,0.262672,94.253,8.5,0.2249,Sandstone
mywell,2533.1916,29.1446,1.6473,2.1871,0.21836,94.498,8.5,0.2449,Sandstone
mywell,2533.344,30.9732,1.6351,2.1949,0.225936,94.252,8.5,0.2342,Sandstone
mywell,2533.4964,30.9761,1.634,2.189,0.256752,94.374,8.5,0.211,Sandstone
mywell,2533.6488,34.199,1.6439,2.2138,0.20244,95.243,8.5,0.1734,Sandstone
mywell,2533.8012,36.8102,1.6698,2.1892,0.219856,95.746,8.5,0.2087,Sandstone
mywell,2533.9536,33.6903,1.7127,2.185,0.268608,95.75,8.5,0.1873,Sandstone
mywell,2534.106,30.3706,1.7566,2.1751,0.27396,94.262,8.5,0.2186,Sandstone
mywell,2534.2584,28.9195,1.8274,2.175,0.237296,93.382,8.5,0.2233,Sandstone
mywell,2534.4108,35.1209,1.9322,2.1413,0.204264,93.499,8.5,0.1704,Sandstone
mywell,2534.5632,35.3297,2.0094,2.1708,0.204992,92.508,8.5,0.1902,Sandstone
mywell,2534.7156,36.8041,2.1072,2.2315,0.237736,94.732,8.5,0.1958,Sandstone
mywell,2534.868,37.0561,2.1884,2.2062,0.226096,94.378,8.5,0.2045,Sandstone
mywell,2535.0204,42.634,2.2108,2.21,0.236912,93.259,8.5,0.178,Sandstone
mywell,2535.1728,41.3755,2.205,2.2457,0.247912,91.266,8.5,0.1776,Sandstone
mywell,2535.3252,40.5188,2.1614,2.2063,0.1984,90.134,8.5,0.1765,Sandstone
mywell,2535.4776,39.8771,2.164,2.2298,0.195024,89.381,8.5,0.1539,Sandstone
mywell,2535.63,39.6885,2.1104,2.2528,0.227736,89.995,8.5,0.1842,Sandstone
mywell,2535.7824,35.4283,2.0614,2.2461,0.190304,91.116,8.5,0.1554,Sandstone
mywell,2535.9348,32.9795,2.0174,2.2381,0.231664,91.001,8.5,0.2292,Sandstone
mywell,2536.0872,34.4411,1.9495,2.2162,0.19232,92.488,8.5,0.1551,Sandstone
mywell,2536.2396,42.6489,1.9113,2.214,0.192,93.864,8.5,0.155,Sandstone
mywell,2536.392,49.7909,1.8922,2.2338,0.267392,95.239,8.5,0.1282,Silty Sand
mywell,2536.5444,56.0163,1.8761,2.2568,0.276928,97.606,8.5,0.106,Silty Sand
mywell,2536.6968,49.6964,1.8929,2.2064,0.332552,98.741,8.5,0.1494,Silty Sand
mywell,2536.8492,47.2473,1.9238,2.1891,0.264552,97.138,8.5,0.1332,Silty Sand
mywell,2537.0016,44.7906,1.9756,2.191,0.281856,95.513,8.5,0.1644,Sandstone
mywell,2537.154,60.3176,2.0246,2.2416,0.18776,93.392,8.5,0.0797,Silty Sand
mywell,2537.3064,74.2159,2.0994,2.2023,0.255448,92.011,8.5,0.0582,Silty Sand
mywell,2537.4588,88.4313,2.1932,2.2605,0.309568,89.644,8.5,0.0414,Shale
mywell,2537.6112,96.8629,2.3091,2.2888,0.304048,89.501,8.5,0.0455,Shale
mywell,2537.7636,90.2142,2.4419,2.2771,0.306976,90.864,8.5,0.0444,Shale
mywell,2537.916,74.9189,2.5323,2.2889,0.349656,90.503,8.5,0.0958,Silty Sand
mywell,2538.0684,50.3561,2.5667,2.3694,0.226,90.996,8.5,0.129,Silty Sand
mywell,2538.2208,36.761,2.5591,2.3035,0.219048,91.62,8.5,0.206,Sandstone
mywell,2538.3732,39.0517,2.5402,2.2226,0.23884,91.005,8.5,0.1928,Sandstone
mywell,2538.5256,37.207,2.4706,2.228,0.207256,90.628,8.5,0.2057,Sandstone
mywell,2538.678,37.7902,2.3976,2.23,0.228824,90.129,8.5,0.2089,Sandstone
mywell,2538.8304,33.0116,2.3067,2.2687,0.217096,90.249,8.5,0.2343,Sandstone
mywell,2538.9828,38.8298,2.2276,2.2789,0.22196,90.374,8.5,0.1977,Sandstone
mywell,2539.1352,38.384,2.1714,2.2324,0.184304,89.135,8.5,0.1385,Sandstone
mywell,2539.2876,35.6054,2.1254,2.234,0.210784,88.629,8.5,0.1794,Sandstone
mywell,2539.44,37.2992,2.0883,2.2459,0.198104,88.997,8.5,0.156,Sandstone
mywell,2539.5924,38.5123,2.0731,2.2728,0.210896,88.256,8.5,0.1796,Sandstone
mywell,2539.7448,41.13,2.07,2.3157,0.236792,88.126,8.5,0.1645,Sandstone
mywell,2539.8972,41.2145,2.072,2.2347,0.265768,89.613,8.5,0.184,Sandstone
mywell,2540.0496,40.0236,2.0849,2.2965,0.238224,90.741,8.5,0.1827,Sandstone
mywell,2540.202,38.5161,2.0939,2.299,0.211216,89.386,8.5,0.1922,Sandstone
mywell,2540.3544,36.025,2.1009,2.2464,0.244728,90.119,8.5,0.194,Sandstone
mywell,2540.5068,34.9942,2.1189,2.2946,0.198376,90.001,8.5,0.1737,Sandstone
mywell,2540.6592,34.3164,2.1329,2.2365,0.185104,88.512,8.5,0.1379,Sandstone
mywell,2540.8116,32.2635,2.137,2.238,0.221704,89.74,8.5,0.2388,Sandstone
mywell,2540.964,36.5553,2.138,2.2727,0.196208,89.13,8.5,0.159,Sandstone
mywell,2541.1164,38.6921,2.1449,2.2928,0.241632,90.117,8.5,0.1877,Sandstone
mywell,2541.2688,43.7464,2.1529,2.2712,0.228112,90.745,8.5,0.1687,Sandstone
mywell,2541.4212,43.1888,2.15,2.2383,0.239904,90.502,8.5,0.1723,Sandstone
mywell,2541.5736,48.2134,2.1411,2.2668,0.212224,90.872,8.5,0.1453,Silty Sand
mywell,2541.726,43.0281,2.1331,2.2482,0.254656,91.867,8.5,0.1623,Sandstone
mywell,2541.8784,39.7918,2.1102,2.2748,0.24012,92.619,8.5,0.1756,Sandstone
mywell,2542.0308,32.8101,2.111,2.2651,0.224128,92.253,8.5,0.227,Sandstone
mywell,2542.1832,32.8661,2.109,2.259,0.229952,92.994,8.5,0.2175,Sandstone
mywell,2542.3356,39.2604,2.0941,2.2828,0.251824,92.628,8.5,0.1797,Sandstone
mywell,2542.488,44.4893,2.0811,2.2532,0.219264,90.393,8.5,0.1709,Sandstone
mywell,2542.6404,47.0993,2.081,2.2629,0.260664,90.871,8.5,0.136,Silty Sand
mywell,2542.7928,41.3366,2.0919,2.261,0.239176,90.751,8.5,0.1817,Sandstone
mywell,2542.9452,35.5999,2.1178,2.2729,0.235032,90.626,8.5,0.1983,Sandstone
mywell,2543.0976,34.814,2.1468,2.2849,0.236984,90.377,8.5,0.1897,Sandstone
mywell,2543.25,31.5999,2.1549,2.2592,0.228072,91.243,8.5,0.2286,Sandstone
mywell,2543.4024,34.0262,2.16,2.2669,0.24784,91.87,8.5,0.1842,Sandstone
mywell,2543.5548,32.3011,2.1729,2.261,0.249984,90.511,8.5,0.2127,Sandstone
mywell,2543.7072,37.499,2.1978,2.2501,0.238096,92.36,8.5,0.1876,Sandstone
mywell,2543.8596,42.7698,2.2357,2.2381,0.273712,91.879,8.5,0.1842,Sandstone
mywell,2544.012,45.5321,2.2618,2.2628,0.268048,92.743,8.5,0.1522,Shale
mywell,2544.1644,45.3467,2.2789,2.263,0.252128,93.99,8.5,0.1537,Silty Sand
mywell,2544.3168,42.6557,2.274,2.261,0.272832,93.132,8.5,0.175,Sandstone
mywell,2544.4692,44.6884,2.3682,2.2848,0.240264,93.869,8.5,0.1622,Sandstone
mywell,2544.6216,61.4857,2.4315,2.2552,0.222144,94.619,8.5,0.0932,Silty Sand
mywell,2544.774,87.4021,2.1275,2.253,0.3708,96.361,8.5,0.0673,Shale
mywell,2544.9264,119.488,2.2272,2.3026,0.427552,96.375,8.5,0.0378,Shale
mywell,2545.0788,144.0807,2.3837,2.2931,0.435936,97.987,8.5,0.0358,Shale
mywell,2545.2312,149.5673,2.4247,2.3138,0.504448,97.38,8.5,0.0154,Shale
mywell,2545.3836,150.0435,2.7534,2.2713,0.38596,96.259,8.5,0.0158,Shale
mywell,2545.536,144.8092,3.2788,2.3801,0.475272,95.01,8.5,0.0385,Shale
mywell,2545.6884,140.6065,3.4556,2.4514,0.445248,90.164,8.5,0.0244,Shale
mywell,2545.8408,140.1514,3.4987,2.3736,0.367624,92.357,8.5,0.0225,Shale
mywell,2545.9932,141.2204,3.4792,2.4732,0.36204,89.027,8.5,0.0245,Shale
mywell,2546.1456,148.9626,3.5812,2.3738,0.480048,92.472,8.5,0.0345,Shale
mywell,2546.298,143.0551,3.8022,2.2678,0.453224,97.832,8.5,0.027,Shale
mywell,2546.4504,131.2875,3.7822,2.3533,0.397448,100.727,8.5,0.0325,Shale
mywell,2546.6028,118.5589,3.3445,2.1784,0.473384,103.106,8.5,0.0378,Shale
mywell,2546.7552,112.4018,2.8896,2.296,0.426384,98.289,8.5,0.0496,Shale
mywell,2546.9076,100.5214,2.7233,2.297,0.410128,95.77,8.5,0.0616,Shale
mywell,2547.06,90.2649,2.6168,2.2385,0.446704,93.27,8.5,0.068,Shale
mywell,2547.2124,76.7255,2.3095,2.4989,0.304152,93.746,8.5,0.0582,Silty Sand
mywell,2547.3648,68.6869,2.0094,2.3611,0.330776,95.734,8.5,0.0741,Silty Sand
mywell,2547.5172,70.2856,1.762,2.2975,0.348856,97.486,8.5,0.0784,Silty Sand
mywell,2547.6696,72.1937,1.5666,2.2226,0.305352,98.864,8.5,0.0788,Silty Sand
mywell,2547.822,65.6459,1.4212,2.1516,0.342696,99.495,8.5,0.075,Silty Sand
mywell,2547.9744,60.9613,1.3139,2.145,0.335064,99.252,8.5,0.089,Silty Sand
mywell,2548.1268,58.3438,1.2723,2.1103,0.282424,98.258,8.5,0.101,Silty Sand
mywell,2548.2792,52.1686,1.2641,2.116,0.35144,97.258,8.5,0.1584,Silty Sand
mywell,2548.4316,43.0442,1.269,2.1547,0.27264,96.754,8.5,0.1648,Sandstone
mywell,2548.584,37.9614,1.2829,2.159,0.248192,96.626,8.5,0.1892,Sandstone
mywell,2548.7364,37.9269,1.3048,2.1808,0.237088,97.493,8.5,0.1899,Sandstone
mywell,2548.8888,38.6512,1.3149,2.1959,0.244936,97.128,8.5,0.1831,Sandstone
mywell,2549.0412,32.4758,1.3338,2.1553,0.266824,96.629,8.5,0.2068,Sandstone
mywell,2549.1936,36.1658,1.3519,2.1629,0.24716,96.749,8.5,0.1903,Sandstone
mywell,2549.346,37.6542,1.3758,2.159,0.25196,98.734,8.5,0.1906,Sandstone
mywell,2549.4984,40.1123,1.3958,2.161,0.297632,98.998,8.5,0.2133,Sandstone
mywell,2549.6508,46.3945,1.4228,2.157,0.264272,99.62,8.5,0.1312,Silty Sand
mywell,2549.8032,48.1691,1.4438,2.1411,0.291776,99.873,8.5,0.1718,Silty Sand
mywell,2549.9556,50.1521,1.4589,2.147,0.319776,97.767,8.5,0.1531,Silty Sand
mywell,2550.108,43.3589,1.465,2.1807,0.259488,95.394,8.5,0.166,Sandstone
mywell,2550.2604,38.8043,1.471,2.179,0.213368,94.507,8.5,0.197,Sandstone
mywell,2550.4128,41.1974,1.47,2.1869,0.192168,94.5,8.5,0.1576,Sandstone
mywell,2550.5652,39.1814,1.4621,2.2039,0.252512,94.624,8.5,0.184,Sandstone
mywell,2550.7176,43.6092,1.4531,2.1792,0.275816,96.485,8.5,0.1648,Sandstone
mywell,2550.87,40.9725,1.4451,2.1393,0.265088,96.996,8.5,0.1768,Sandstone
mywell,2551.0224,45.4874,1.4361,2.1648,0.295752,96.876,8.5,0.19,Silty Sand
mywell,2551.1748,43.7305,1.434,2.1511,0.285088,96.627,8.5,0.168,Sandstone
mywell,2551.3272,50.2225,1.4548,2.1629,0.239368,96.749,8.5,0.1264,Silty Sand
mywell,2551.4796,49.0439,1.4719,2.1322,0.27868,96.998,8.5,0.137,Silty Sand
mywell,2551.632,55.5058,1.4958,2.128,0.306776,97.372,8.5,0.1201,Silty Sand
mywell,2551.7844,57.9497,1.5129,2.1786,0.309976,97.623,8.5,0.1183,Silty Sand
mywell,2551.9368,69.4703,1.5318,2.1572,0.253456,97.749,8.5,0.0796,Silty Sand
mywell,2552.0892,76.7381,1.5409,2.1828,0.306568,96.882,8.5,0.0561,Silty Sand
mywell,2552.2416,94.4516,1.547,2.1751,0.29212,95.263,8.5,0.0484,Shale
mywell,2552.394,108.5713,1.5361,2.169,0.349536,94.506,8.5,0.0538,Shale
mywell,2552.5464,122.2109,1.5251,2.1928,0.252784,94.5,8.5,0.0306,Shale
mywell,2552.6988,119.4353,1.5131,2.2198,0.302592,94.624,8.5,0.0301,Shale
mywell,2552.8512,109.3531,1.4991,2.2002,0.33276,96.237,8.5,0.0343,Shale
mywell,2553.0036,95.9772,1.4921,2.1474,0.35284,96.994,8.5,0.0725,Shale
mywell,2553.156,85.5304,1.486,2.1609,0.306376,97.124,8.5,0.0398,Shale
mywell,2553.3084,85.5164,1.482,2.1243,0.275248,97.621,8.5,0.0358,Shale
mywell,2553.4608,86.01,1.4721,2.1706,0.327576,97.501,8.5,0.043,Shale
mywell,2553.6132,80.8715,1.4809,2.1591,0.319072,97.376,8.5,0.0467,Silty Sand
mywell,2553.7656,75.1915,1.4909,2.163,0.324952,97.747,8.5,0.0552,Silty Sand
mywell,2553.918,74.5845,1.4999,2.1749,0.311112,97.378,8.5,0.0602,Silty Sand
mywell,2554.0704,74.088,1.5238,2.1552,0.250488,97.747,8.5,0.0582,Silty Sand
mywell,2554.2228,82.3672,1.5419,2.153,0.278768,96.882,8.5,0.0409,Silty Sand
mywell,2554.3752,89.0149,1.5579,2.1728,0.38316,96.751,8.5,0.0687,Shale
mywell,2554.5276,105.6503,1.5679,2.175,0.311584,96.502,8.5,0.0405,Shale
mywell,2554.68,112.1021,1.5799,2.173,0.268344,97.12,8.5,0.032,Shale
mywell,2554.8324,109.6958,1.5879,2.2038,0.335456,97.001,8.5,0.035,Shale
mywell,2554.9848,97.8841,1.584,2.1732,0.299296,97.0,8.5,0.0442,Shale
mywell,2555.1372,97.5777,1.5681,2.1651,0.29404,95.512,8.5,0.0405,Shale
mywell,2555.2896,84.7306,1.5859,2.2215,0.350544,95.128,8.5,0.0722,Silty Sand
mywell,2555.442,75.3111,1.6376,2.2022,0.293464,94.877,8.5,0.0584,Silty Sand
mywell,2555.5944,57.1578,1.7124,2.2417,0.325736,94.999,8.5,0.115,Silty Sand
mywell,2555.7468,65.2853,1.7795,2.2122,0.292272,95.992,8.5,0.0905,Silty Sand
mywell,2555.8992,87.8784,1.8683,2.1892,0.292992,94.016,8.5,0.0451,Shale
mywell,2556.0516,111.3264,1.9424,2.189,0.290024,90.9,8.5,0.0383,Shale
mywell,2556.204,134.6604,2.0134,2.2019,0.330672,89.759,8.5,0.0209,Shale
mywell,2556.3564,130.8899,2.0705,2.3081,0.304216,89.502,8.5,0.0222,Shale
mywell,2556.5088,121.0868,2.1226,2.3983,0.282176,91.98,8.5,0.0273,Shale
mywell,2556.6612,106.9037,2.1498,2.4069,0.299856,96.712,8.5,0.035,Shale
mywell,2556.8136,116.3568,2.1242,2.2661,0.330752,98.486,8.5,0.0273,Shale
mywell,2556.966,128.3311,2.0456,2.2124,0.386552,97.88,8.5,0.0338,Shale
mywell,2557.1184,132.4277,2.0073,2.2001,0.34732,96.511,8.5,0.0423,Shale
mywell,2557.2708,123.034,2.01,2.2397,0.289464,95.756,8.5,0.023,Shale
mywell,2557.4232,117.8928,2.0398,2.3005,0.278088,95.626,8.5,0.0266,Shale
mywell,2557.5756,119.6813,2.0926,2.2286,0.29784,94.509,8.5,0.027,Shale
mywell,2557.728,152.0124,2.1614,2.2399,0.370416,93.384,8.5,0.0156,Shale
mywell,2557.8804,175.1555,2.2225,2.3531,0.334296,89.531,8.5,0.0233,Shale
mywell,2558.0328,178.4311,2.2706,2.358,0.260592,89.376,8.5,0.01,Shale
mywell,2558.1852,158.2886,2.272,2.3114,0.328448,89.251,8.5,0.0312,Shale
mywell,2558.3376,142.4931,2.2393,2.3596,0.337928,89.622,8.5,0.0195,Shale
mywell,2558.49,144.5544,2.2112,2.3203,0.316176,91.981,8.5,0.0119,Shale
mywell,2558.6424,144.9926,2.1773,2.2773,0.273344,93.24,8.5,0.0131,Shale
mywell,2558.7948,143.8611,2.1443,2.2671,0.329544,94.49,8.5,0.0362,Shale
mywell,2558.9472,136.3416,2.1192,2.2184,0.301232,95.368,8.5,0.0156,Shale
mywell,2559.0996,134.0351,2.0922,2.1962,0.384328,95.871,8.5,0.0396,Shale
mywell,2559.252,133.526,2.0712,2.2436,0.274888,95.627,8.5,0.0197,Shale
mywell,2559.4044,140.7517,2.0938,2.2242,0.307728,94.633,8.5,0.0116,Shale
mywell,2559.5568,138.0721,2.1138,2.2786,0.31296,93.013,8.5,0.0138,Shale
mywell,2559.7092,144.1568,2.1428,2.273,0.301096,93.124,8.5,0.0132,Shale
mywell,2559.8616,133.9953,2.1648,2.2928,0.259336,92.753,8.5,0.0201,Shale
mywell,2560.014,134.4378,2.1868,2.2652,0.301656,92.502,8.5,0.0208,Shale
mywell,2560.1664,115.9809,2.2088,2.3275,0.43096,93.492,8.5,0.0401,Shale
mywell,2560.3188,121.8455,2.2358,2.3052,0.338752,94.616,8.5,0.0276,Shale
mywell,2560.4712,133.5708,2.2846,2.2614,0.339984,93.881,8.5,0.0268,Shale
mywell,2560.6236,128.7417,2.3128,2.2987,0.334048,92.759,8.5,0.0221,Shale
mywell,2560.776,127.8578,2.3309,2.2811,0.290352,92.13,8.5,0.0245,Shale
mywell,2560.9284,122.5051,2.3558,2.3008,0.23544,91.753,8.5,0.0263,Shale
mywell,2561.0808,124.079,2.3937,2.3784,0.323288,91.75,8.5,0.0229,Shale
mywell,2561.2332,124.0226,2.4406,2.3165,0.344832,93.114,8.5,0.0254,Shale
mywell,2561.3856,133.8666,2.4896,2.311,0.343016,94.117,8.5,0.0246,Shale
mywell,2561.538,133.2397,2.5327,2.2892,0.296376,93.753,8.5,0.0207,Shale
mywell,2561.6904,122.4073,2.5776,2.2811,0.332704,92.882,8.5,0.0301,Shale
mywell,2561.8428,121.7565,2.6207,2.2949,0.354824,92.999,8.5,0.0399,Shale
mywell,2561.9952,121.9603,2.7142,2.301,0.29548,91.76,8.5,0.0275,Shale
mywell,2562.1476,125.6989,2.8003,2.3278,0.295992,91.006,8.5,0.0216,Shale
mywell,2562.3,118.0092,2.9042,2.3459,0.322784,90.752,8.5,0.0257,Shale
mywell,2562.4524,116.1654,3.0201,2.3748,0.416248,91.122,8.5,0.042,Shale
mywell,2562.6048,123.6069,3.1321,2.3889,0.350536,90.877,8.5,0.0341,Shale
mywell,2562.7572,131.7191,3.2173,2.3384,0.356944,90.131,8.5,0.0315,Shale
mywell,2562.9096,126.3409,3.2696,2.3807,0.387752,90.745,8.5,0.03,Shale
mywell,2563.062,125.5322,3.3285,2.4633,0.382048,91.37,8.5,0.0328,Shale
mywell,2563.2144,133.6247,3.3826,2.4035,0.37704,91.623,8.5,0.0407,Shale
mywell,2563.3668,130.8598,3.4386,2.3732,0.364104,92.121,8.5,0.0339,Shale
mywell,2563.5192,129.6148,3.4826,2.2738,0.35904,90.389,8.5,0.0334,Shale
mywell,2563.6716,127.9355,3.5286,2.4347,0.332216,91.119,8.5,0.0262,Shale
mywell,2563.824,134.1091,3.4744,2.2842,0.3816,90.257,8.5,0.0397,Shale
mywell,2563.9764,140.2112,3.098,2.4606,0.340336,91.614,8.5,0.0169,Shale
mywell,2564.1288,138.5359,3.1972,2.4422,0.396544,90.757,8.5,0.0254,Shale
mywell,2564.2812,144.595,3.2516,2.3349,0.36724,89.758,8.5,0.0343,Shale
mywell,2564.4336,137.6137,3.3849,2.4808,0.42652,93.222,8.5,0.0363,Shale
mywell,2564.586,131.2548,3.4217,2.5207,0.442872,92.01,8.5,0.041,Shale
mywell,2564.7384,134.3387,3.428,2.4139,0.392408,90.016,8.5,0.0425,Shale
mywell,2564.8908,136.9472,3.427,2.4735,0.348352,91.86,8.5,0.037,Shale
mywell,2565.0432,143.7692,3.4171,2.4423,0.3728,91.503,8.5,0.0394,Shale
mywell,2565.1956,139.9532,3.3337,2.5104,0.327368,91.996,8.5,0.0187,Shale
mywell,2565.348,137.4112,3.1356,2.3979,0.404376,93.116,8.5,0.034,Shale
mywell,2565.5004,148.2286,3.1409,2.5478,0.374248,93.249,8.5,0.0352,Shale
mywell,2565.6528,142.5951,3.1261,2.4468,0.385904,94.366,8.5,0.0261,Shale
mywell,2565.8052,138.1881,3.1072,2.4758,0.332432,94.003,8.5,0.0242,Shale
mywell,2565.9576,126.87,3.0514,2.3708,0.331008,93.628,8.5,0.0226,Shale
mywell,2566.11,127.2561,2.9905,2.5178,0.397464,93.873,8.5,0.0349,Shale
mywell,2566.2624,127.7262,2.7648,2.4704,0.423792,94.123,8.5,0.0332,Shale
mywell,2566.4148,131.9609,2.5557,2.4035,0.363488,96.109,8.5,0.0403,Shale
mywell,2566.5672,129.8959,2.6115,2.4794,0.388792,94.513,8.5,0.044,Shale
mywell,2566.7196,129.4475,2.5634,2.4235,0.394952,97.104,8.5,0.036,Shale
mywell,2566.872,122.5089,2.5134,2.5321,0.420792,95.637,8.5,0.0508,Shale
mywell,2567.0244,126.2613,2.4922,2.3882,0.48548,96.617,8.5,0.0302,Shale
mywell,2567.1768,130.3761,2.4652,2.6003,0.462192,96.873,8.5,0.0471,Shale
mywell,2567.3292,128.3169,2.4303,2.3619,0.4124,100.471,8.5,0.0318,Shale
mywell,2567.4816,127.0064,2.3943,2.481,0.400096,98.764,8.5,0.0325,Shale
mywell,2567.634,125.4425,2.3851,2.4661,0.44464,96.518,8.5,0.0322,Shale
mywell,2567.7864,123.2803,2.3414,2.4918,0.4202,97.368,8.5,0.0361,Shale
mywell,2567.9388,128.3063,2.3102,2.3432,0.448768,97.003,8.5,0.0311,Shale
mywell,2568.0912,123.8384,2.2961,2.5434,0.377576,97.124,8.5,0.0353,Shale
mywell,2568.2436,125.9765,2.2583,2.3297,0.409736,99.729,8.5,0.0287,Shale
mywell,2568.396,122.4496,2.2679,2.4649,0.428848,100.246,8.5,0.0518,Shale
mywell,2568.5484,126.271,2.2521,2.4035,0.435944,100.002,8.5,0.0313,Shale
mywell,2568.7008,127.5727,2.2351,2.4457,0.461792,99.628,8.5,0.033,Shale
mywell,2568.8532,124.7925,2.2251,2.3468,0.47688,98.509,8.5,0.0284,Shale
mywell,2569.0056,123.153,2.1853,2.4045,0.406568,99.616,8.5,0.0351,Shale
mywell,2569.158,126.8223,2.1662,2.4377,0.484368,99.005,8.5,0.0325,Shale
mywell,2569.3104,132.2763,2.161,2.3735,0.418536,99.372,8.5,0.0377,Shale
mywell,2569.4628,142.0059,2.1838,2.4127,0.433872,99.003,8.5,0.0259,Shale
mywell,2569.6152,132.6114,2.2009,2.5023,0.40424,99.0,8.5,0.0441,Shale
mywell,2569.7676,128.2625,2.198,2.4564,0.456576,98.504,8.5,0.0359,Shale
